geometry;ID;code_dpt;nom_dpt;nom_reg;num_circ;code_reg
"{""type"":""Polygon"",""coordinates"":[[[1.578834,43.275119],[1.625551,43.329391],[1.544539,43.341593],[1.420683,43.446384],[1.388098,43.389269],[1.328792,43.420557],[1.32958,43.489535],[1.367925,43.549891],[1.359316,43.5602],[1.202135,43.493463],[1.189309,43.444268],[1.210101,43.378175],[1.134569,43.345666],[1.18823,43.302469],[1.134047,43.227008],[1.174984,43.140974],[1.223571,43.085926],[1.290166,43.123439],[1.230324,43.187386],[1.370204,43.210669],[1.294111,43.264926],[1.345491,43.31549],[1.468744,43.209566],[1.578834,43.275119]]]}";31007;31;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;7;76
"{""type"":""Polygon"",""coordinates"":[[[0.858306,42.825719],[0.826682,42.9155],[0.874911,42.957776],[0.995098,42.990834],[0.99167,43.091173],[1.124082,43.156907],[1.174984,43.140974],[1.134047,43.227008],[1.18823,43.302469],[1.134569,43.345666],[1.210101,43.378175],[1.189309,43.444268],[1.03749,43.48556],[0.993662,43.366532],[0.917251,43.406333],[0.770422,43.41681],[0.674719,43.329512],[0.606811,43.310886],[0.551875,43.209147],[0.441705,43.130969],[0.563854,43.074247],[0.53512,43.037051],[0.627396,42.999733],[0.645959,42.961336],[0.562341,42.860757],[0.477357,42.878244],[0.455185,42.77092],[0.47775,42.69999],[0.67321,42.691349],[0.662566,42.841117],[0.708378,42.861402],[0.858306,42.825719]]]}";31008;31;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;8;76
"{""type"":""Polygon"",""coordinates"":[[[2.029133,43.436898],[2.019332,43.470064],[1.887719,43.516941],[1.839145,43.577873],[1.687771,43.630709],[1.610576,43.574811],[1.494451,43.553528],[1.42888,43.546057],[1.420683,43.446384],[1.544539,43.341593],[1.625551,43.329391],[1.578834,43.275119],[1.68842,43.273554],[1.805041,43.359278],[1.856453,43.443455],[1.902115,43.408702],[2.029133,43.436898]]]}";31010;31;HAUTE-GARONNE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;10;76
"{""type"":""Polygon"",""coordinates"":[[[1.050552,43.541036],[1.001858,43.526021],[0.711039,43.616291],[0.70341,43.666962],[0.798064,43.738243],[0.744251,43.769819],[0.616764,43.75108],[0.513442,43.706294],[0.475602,43.644096],[0.395936,43.613318],[0.246284,43.630227],[0.232671,43.683974],[0.143407,43.738114],[0.11532,43.800352],[0.027427,43.854966],[-0.087179,43.808617],[-0.185723,43.866889],[-0.218647,43.796591],[-0.194143,43.737017],[-0.247381,43.709243],[-0.274354,43.616044],[-0.242837,43.584985],[-0.096783,43.582406],[-0.015009,43.605525],[0.053621,43.518767],[0.112248,43.517373],[0.166064,43.442378],[0.182031,43.371183],[0.244136,43.372719],[0.33135,43.342654],[0.606811,43.310886],[0.674719,43.329512],[0.770422,43.41681],[0.917251,43.406333],[0.993662,43.366532],[1.03749,43.48556],[1.050552,43.541036]]]}";32001;32;GERS;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[-0.185723,43.866889],[-0.087179,43.808617],[0.027427,43.854966],[0.11532,43.800352],[0.143407,43.738114],[0.232671,43.683974],[0.246284,43.630227],[0.395936,43.613318],[0.475602,43.644096],[0.513442,43.706294],[0.616764,43.75108],[0.744251,43.769819],[0.798064,43.738243],[0.70341,43.666962],[0.711039,43.616291],[1.001858,43.526021],[1.050552,43.541036],[1.097081,43.533231],[1.200301,43.595876],[1.090188,43.644191],[0.953983,43.787372],[0.897291,43.788535],[0.889231,43.904248],[0.760114,43.945304],[0.826872,43.997493],[0.741885,44.065199],[0.652208,44.042909],[0.592675,44.079263],[0.538427,44.052952],[0.303004,43.991238],[0.189807,44.015008],[0.138625,43.976595],[0.076046,43.983143],[0.075082,43.914682],[0.033178,43.89998],[-0.04419,43.963667],[-0.102561,43.927278],[-0.209669,43.911734],[-0.185723,43.866889]]]}";32002;32;GERS;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2;76
"{""type"":""Polygon"",""coordinates"":[[[-0.884698,44.849744],[-0.883949,44.885431],[-0.754541,44.966663],[-0.642108,44.894964],[-0.638336,44.860667],[-0.547736,44.916667],[-0.542693,44.984414],[-0.595231,45.024341],[-0.683693,45.089284],[-0.73797,45.229035],[-0.803319,45.343967],[-0.932489,45.439639],[-1.068351,45.515027],[-1.154377,45.48119],[-1.16454,45.285071],[-1.232986,44.808938],[-1.143774,44.824219],[-0.957791,44.830519],[-0.884698,44.849744]]]}";33005;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;5;75
"{""type"":""Polygon"",""coordinates"":[[[-1.232986,44.808938],[-1.26052,44.656665],[-1.161933,44.774908],[-1.036912,44.694075],[-1.084311,44.641212],[-1.193837,44.65816],[-1.259822,44.544429],[-1.25389,44.467604],[-1.106985,44.502637],[-1.011142,44.510376],[-0.807673,44.624203],[-0.77144,44.693034],[-0.837084,44.736773],[-0.90415,44.806397],[-0.884698,44.849744],[-0.957791,44.830519],[-1.143774,44.824219],[-1.232986,44.808938]]]}";33008;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;8;75
"{""type"":""Polygon"",""coordinates"":[[[0.004788,44.445014],[-0.043777,44.424215],[-0.237541,44.49937],[-0.245025,44.557119],[-0.374589,44.684855],[-0.511579,44.745836],[-0.510894,44.7691],[-0.590137,44.762703],[-0.672079,44.694818],[-0.77144,44.693034],[-0.807673,44.624203],[-1.011142,44.510376],[-0.91917,44.443344],[-0.844747,44.418632],[-0.67195,44.456378],[-0.625806,44.408245],[-0.43184,44.322577],[-0.383388,44.28632],[-0.389617,44.209485],[-0.273621,44.194017],[-0.140689,44.226414],[-0.033608,44.274014],[-0.085752,44.33761],[0.018552,44.389329],[0.004788,44.445014]]]}";33009;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;9;75
"{""type"":""Polygon"",""coordinates"":[[[-0.360685,44.852077],[-0.311542,44.788241],[-0.117905,44.762368],[-0.092504,44.805256],[0.023957,44.776775],[0.104988,44.784092],[0.180434,44.745498],[0.297325,44.762294],[0.256446,44.867519],[0.192844,44.820803],[0.039303,44.827639],[-0.010036,44.859792],[0.033907,44.914962],[0.005127,44.946238],[0.03914,45.024311],[0.019495,45.004343],[-0.128041,44.994372],[-0.24348,44.970691],[-0.319667,45.049836],[-0.361758,44.996286],[-0.454946,44.953424],[-0.40932,44.947605],[-0.331502,44.870078],[-0.360685,44.852077]]]}";33010;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;10;75
"{""type"":""Polygon"",""coordinates"":[[[-0.73797,45.229035],[-0.683693,45.089284],[-0.595231,45.024341],[-0.474471,44.994426],[-0.454946,44.953424],[-0.361758,44.996286],[-0.319667,45.049836],[-0.24348,44.970691],[-0.128041,44.994372],[0.019495,45.004343],[0.03914,45.024311],[0.040691,45.022136],[0.072345,45.0747],[0.045793,45.113464],[-0.0402,45.102384],[-0.143537,45.090344],[-0.257078,45.114622],[-0.419173,45.210392],[-0.416123,45.267392],[-0.607635,45.324009],[-0.708225,45.32748],[-0.69012,45.236369],[-0.73797,45.229035]]]}";33011;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;11;75
"{""type"":""Polygon"",""coordinates"":[[[-0.510894,44.7691],[-0.511579,44.745836],[-0.374589,44.684855],[-0.245025,44.557119],[-0.237541,44.49937],[-0.043777,44.424215],[0.004788,44.445014],[-0.015565,44.504789],[0.082236,44.583911],[0.154363,44.614908],[0.182752,44.661362],[0.100345,44.700979],[0.180434,44.745498],[0.104988,44.784092],[0.023957,44.776775],[-0.092504,44.805256],[-0.117905,44.762368],[-0.311542,44.788241],[-0.360685,44.852077],[-0.526565,44.806147],[-0.510894,44.7691]]]}";33012;33;GIRONDE;AQUITAINE-LIMOUSIN-POITOU-CHARENTES;12;75
"{""type"":""Polygon"",""coordinates"":[[[3.672383,43.43002],[3.753493,43.493528],[3.677916,43.5413],[3.669961,43.596281],[3.784197,43.665091],[3.84151,43.647925],[3.883273,43.687467],[3.875059,43.737495],[3.985214,43.767196],[3.974348,43.801474],[3.919554,43.881975],[3.830809,43.866424],[3.828287,43.92406],[3.787337,43.96687],[3.684487,43.95166],[3.582958,43.877434],[3.358359,43.913833],[3.266439,43.896097],[3.249037,43.82958],[3.253193,43.715529],[3.325996,43.668347],[3.414949,43.673425],[3.492317,43.638567],[3.48236,43.550794],[3.567639,43.475227],[3.525641,43.430085],[3.593958,43.389463],[3.672383,43.43002]]]}";34004;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;4;76
"{""type"":""Polygon"",""coordinates"":[[[3.249037,43.82958],[3.205308,43.81296],[3.064907,43.835568],[3.048568,43.801498],[3.060678,43.692807],[2.935463,43.694668],[2.918087,43.660994],[2.754524,43.614139],[2.653637,43.650018],[2.616643,43.565377],[2.658852,43.516923],[2.664626,43.463886],[2.565787,43.42296],[2.540081,43.345233],[2.601175,43.298256],[2.75252,43.254594],[2.837395,43.322429],[2.885119,43.333249],[3.012103,43.280936],[3.141627,43.259507],[3.130892,43.361352],[3.229697,43.431234],[3.25156,43.479264],[3.333468,43.484558],[3.36988,43.530352],[3.468281,43.447424],[3.525641,43.430085],[3.567639,43.475227],[3.48236,43.550794],[3.492317,43.638567],[3.414949,43.673425],[3.325996,43.668347],[3.253193,43.715529],[3.249037,43.82958]]]}";34005;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;5;76
"{""type"":""Polygon"",""coordinates"":[[[3.364786,43.277371],[3.507807,43.272431],[3.61948,43.367629],[3.724916,43.415799],[3.672383,43.43002],[3.593958,43.389463],[3.525641,43.430085],[3.468281,43.447424],[3.36988,43.530352],[3.333468,43.484558],[3.25156,43.479264],[3.229697,43.431234],[3.331595,43.378394],[3.364786,43.277371]]]}";34007;34;HERAULT;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;7;76
"{""type"":""Polygon"",""coordinates"":[[[-1.651072,48.373636],[-1.759747,48.363863],[-1.828778,48.381158],[-1.84277,48.269164],[-1.697957,48.139724],[-1.661669,48.106739],[-1.568382,48.09244],[-1.354834,48.16996],[-1.330642,48.252079],[-1.453642,48.227264],[-1.527165,48.272161],[-1.697142,48.181085],[-1.74708,48.240535],[-1.651072,48.373636]]]}";35002;35;ILLE-ET-VILAINE;BRETAGNE;2;53
"{""type"":""Polygon"",""coordinates"":[[[-1.697957,48.139724],[-1.84277,48.269164],[-1.828778,48.381158],[-1.759747,48.363863],[-1.651072,48.373636],[-1.616733,48.466243],[-1.694114,48.463566],[-1.908996,48.481554],[-1.948635,48.446456],[-1.964572,48.301439],[-2.077616,48.291759],[-2.108602,48.254799],[-2.227979,48.210916],[-2.287278,48.133746],[-2.24916,48.084118],[-2.16848,48.076209],[-1.953278,48.052284],[-1.875674,48.071133],[-1.917028,48.113221],[-1.880474,48.170457],[-1.790828,48.120478],[-1.697957,48.139724]]]}";35003;35;ILLE-ET-VILAINE;BRETAGNE;3;53
"{""type"":""Polygon"",""coordinates"":[[[-1.481873,47.831804],[-1.487201,47.90723],[-1.542109,47.908245],[-1.619515,47.975385],[-1.77627,48.031125],[-1.875674,48.071133],[-1.953278,48.052284],[-2.16848,48.076209],[-2.273288,48.031072],[-2.146602,47.983939],[-2.078951,47.919492],[-2.122663,47.68267],[-2.097036,47.63136],[-1.973401,47.694154],[-1.862789,47.707333],[-1.729713,47.699342],[-1.638131,47.722209],[-1.627131,47.759827],[-1.468448,47.805904],[-1.481873,47.831804]]]}";35004;35;ILLE-ET-VILAINE;BRETAGNE;4;53
"{""type"":""Polygon"",""coordinates"":[[[-1.238252,47.809991],[-1.189163,47.867708],[-1.156195,47.964454],[-1.030417,47.992473],[-1.099932,48.268375],[-1.123834,48.250128],[-1.330642,48.252079],[-1.354834,48.16996],[-1.568382,48.09244],[-1.619515,47.975385],[-1.542109,47.908245],[-1.487201,47.90723],[-1.481873,47.831804],[-1.245882,47.776718],[-1.238252,47.809991]]]}";35005;35;ILLE-ET-VILAINE;BRETAGNE;5;53
"{""type"":""Polygon"",""coordinates"":[[[-1.070165,48.508494],[-1.249493,48.543696],[-1.382967,48.456875],[-1.489947,48.489375],[-1.571087,48.626446],[-1.667887,48.610424],[-1.660734,48.549519],[-1.694114,48.463566],[-1.616733,48.466243],[-1.651072,48.373636],[-1.74708,48.240535],[-1.697142,48.181085],[-1.527165,48.272161],[-1.453642,48.227264],[-1.330642,48.252079],[-1.123834,48.250128],[-1.099932,48.268375],[-1.04583,48.329655],[-1.079735,48.417381],[-1.070165,48.508494]]]}";35006;35;ILLE-ET-VILAINE;BRETAGNE;6;53
"{""type"":""MultiPolygon"",""coordinates"":[[[[-1.667887,48.610424],[-1.767714,48.60239],[-1.870603,48.643696],[-1.847318,48.694246],[-1.955886,48.692735],[-2.028895,48.646945],[-1.948037,48.538808],[-1.908996,48.481554],[-1.694114,48.463566],[-1.660734,48.549519],[-1.667887,48.610424]]],[[[-2.006895,48.566113],[-2.050179,48.635939],[-2.123708,48.60441],[-2.006895,48.566113]]]]}";35007;35;ILLE-ET-VILAINE;BRETAGNE;7;53
"{""type"":""Polygon"",""coordinates"":[[[0.90283,46.730405],[0.924812,46.700216],[0.894059,46.628624],[1.020409,46.537147],[1.090094,46.537584],[1.149143,46.502212],[1.17728,46.383952],[1.310512,46.374375],[1.415191,46.347218],[1.525351,46.426654],[1.499796,46.552786],[1.440686,46.637094],[1.489278,46.687727],[1.496069,46.745435],[1.660254,46.746729],[1.77036,46.819191],[1.825322,46.899169],[1.702978,46.87158],[1.614977,46.88074],[1.496984,46.965017],[1.34714,46.953907],[1.248989,47.02083],[1.160983,47.039364],[1.077615,47.015842],[1.037435,46.942063],[1.00893,46.814446],[0.961024,46.740001],[0.867469,46.748219],[0.90283,46.730405]]]}";36001;36;INDRE;CENTRE-VAL DE LOIRE;1;24
"{""type"":""Polygon"",""coordinates"":[[[1.525351,46.426654],[1.750549,46.405593],[1.818455,46.431423],[2.167786,46.424076],[2.203788,46.489493],[2.1587,46.557346],[2.189447,46.642141],[2.155448,46.69216],[2.065751,46.742495],[2.114007,46.775375],[2.077817,46.838005],[2.126204,46.879865],[2.070685,46.934023],[2.096889,47.012414],[1.99666,47.126998],[1.883068,47.100512],[1.774451,47.130755],[1.842237,47.17758],[1.839079,47.219308],[1.71582,47.276821],[1.593136,47.274416],[1.421208,47.229163],[1.326666,47.186225],[1.363751,47.135086],[1.248989,47.02083],[1.34714,46.953907],[1.496984,46.965017],[1.614977,46.88074],[1.702978,46.87158],[1.825322,46.899169],[1.77036,46.819191],[1.660254,46.746729],[1.496069,46.745435],[1.489278,46.687727],[1.440686,46.637094],[1.499796,46.552786],[1.525351,46.426654]]]}";36002;36;INDRE;CENTRE-VAL DE LOIRE;2;24
"{""type"":""Polygon"",""coordinates"":[[[1.112883,47.465917],[1.045035,47.531574],[1.033353,47.607012],[0.919605,47.632755],[0.85935,47.666719],[0.712153,47.681813],[0.738471,47.61652],[0.663357,47.482392],[0.710405,47.438749],[0.729528,47.400328],[0.766361,47.330652],[0.889108,47.291415],[0.949202,47.238666],[1.020624,47.253263],[1.073071,47.226185],[1.201957,47.222673],[1.242151,47.275734],[1.243638,47.283662],[1.162064,47.272205],[1.108127,47.298407],[1.112883,47.465917]]]}";37002;37;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;2;24
"{""type"":""Polygon"",""coordinates"":[[[0.590556,47.006729],[0.690172,46.97498],[0.70467,46.902886],[0.807997,46.829139],[0.867469,46.748219],[0.961024,46.740001],[1.00893,46.814446],[1.037435,46.942063],[1.077615,47.015842],[1.160983,47.039364],[1.248989,47.02083],[1.363751,47.135086],[1.326666,47.186225],[1.242151,47.275734],[1.201957,47.222673],[1.073071,47.226185],[1.020624,47.253263],[0.949202,47.238666],[0.889108,47.291415],[0.766361,47.330652],[0.729528,47.400328],[0.699222,47.353928],[0.664306,47.300535],[0.579252,47.306142],[0.540928,47.268624],[0.648593,47.225797],[0.612071,47.184808],[0.713936,47.13086],[0.604291,47.074372],[0.590556,47.006729]]]}";37003;37;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;3;24
"{""type"":""Polygon"",""coordinates"":[[[0.664503,47.394951],[0.494369,47.358714],[0.256481,47.248668],[0.072876,47.214493],[0.05374,47.164611],[0.208199,47.053237],[0.309935,47.028031],[0.298206,46.971264],[0.43871,46.929582],[0.50519,46.959911],[0.598205,46.956428],[0.590556,47.006729],[0.604291,47.074372],[0.713936,47.13086],[0.612071,47.184808],[0.648593,47.225797],[0.540928,47.268624],[0.579252,47.306142],[0.664306,47.300535],[0.699222,47.353928],[0.664503,47.394951]]]}";37004;37;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;4;24
"{""type"":""Polygon"",""coordinates"":[[[0.230002,47.608398],[0.200087,47.543168],[0.220109,47.501953],[0.180874,47.453226],[0.182143,47.381943],[0.082382,47.286874],[0.072451,47.219878],[0.072876,47.214493],[0.256481,47.248668],[0.494369,47.358714],[0.664503,47.394951],[0.710405,47.438749],[0.663357,47.482392],[0.738471,47.61652],[0.712153,47.681813],[0.614431,47.694214],[0.593341,47.671845],[0.322104,47.595237],[0.230002,47.608398]]]}";37005;37;INDRE-ET-LOIRE;CENTRE-VAL DE LOIRE;5;24
"{""type"":""Polygon"",""coordinates"":[[[6.125696,45.24427],[6.040428,45.238721],[5.880315,45.094486],[5.794429,45.018911],[5.709589,44.996847],[5.699648,45.160452],[5.577221,45.242897],[5.544941,45.235277],[5.494293,45.140855],[5.494196,45.071672],[5.49306,44.995415],[5.460225,44.799946],[5.626315,44.753293],[5.647102,44.724099],[5.80147,44.706779],[5.829361,44.742437],[5.951122,44.759621],[6.003416,44.820355],[6.056502,44.815814],[6.130449,44.862515],[6.355364,44.854824],[6.358172,44.941575],[6.298856,45.003711],[6.203138,45.012447],[6.229263,45.106807],[6.260566,45.126848],[6.180992,45.164859],[6.125696,45.24427]]]}";38004;38;ISERE;AUVERGNE-RHONE-ALPES;4;84
"{""type"":""Polygon"",""coordinates"":[[[6.125696,45.24427],[6.184451,45.317958],[6.175458,45.394101],[6.130143,45.435028],[6.049236,45.437807],[5.971015,45.491397],[5.91537,45.476447],[5.91089,45.394152],[5.782462,45.441105],[5.713964,45.497484],[5.57122,45.532594],[5.523156,45.455808],[5.57345,45.441683],[5.618746,45.415128],[5.707867,45.312082],[5.639765,45.2546],[5.714042,45.20175],[5.787891,45.287583],[5.889757,45.257461],[5.805288,45.206202],[5.801419,45.160619],[5.880315,45.094486],[6.040428,45.238721],[6.125696,45.24427]]]}";38005;38;ISERE;AUVERGNE-RHONE-ALPES;5;84
"{""type"":""Polygon"",""coordinates"":[[[5.435634,45.829773],[5.354928,45.882781],[5.266895,45.789369],[5.191015,45.77195],[5.101067,45.813378],[5.094527,45.739453],[5.153997,45.699724],[5.144222,45.6565],[5.316383,45.569885],[5.439275,45.618267],[5.59216,45.609559],[5.614911,45.625412],[5.578845,45.664644],[5.545542,45.713593],[5.422513,45.807127],[5.435634,45.829773]]]}";38006;38;ISERE;AUVERGNE-RHONE-ALPES;6;84
"{""type"":""Polygon"",""coordinates"":[[[4.800494,45.298361],[4.878779,45.297713],[4.990147,45.343985],[5.130631,45.283678],[5.201713,45.2174],[5.306407,45.231709],[5.332601,45.277944],[5.43206,45.286095],[5.415236,45.36697],[5.534989,45.398134],[5.57345,45.441683],[5.523156,45.455808],[5.57122,45.532594],[5.28448,45.507848],[5.137133,45.55106],[5.045442,45.525815],[5.037178,45.452562],[4.940074,45.461886],[4.92822,45.414649],[4.811627,45.407614],[4.757023,45.371456],[4.755997,45.365681],[4.800494,45.298361]]]}";38007;38;ISERE;AUVERGNE-RHONE-ALPES;7;84
"{""type"":""Polygon"",""coordinates"":[[[4.757023,45.371456],[4.811627,45.407614],[4.92822,45.414649],[4.940074,45.461886],[5.037178,45.452562],[5.045442,45.525815],[5.137133,45.55106],[5.078374,45.615397],[5.089164,45.677199],[5.054025,45.660055],[5.002822,45.62247],[4.808442,45.57235],[4.871814,45.527636],[4.756936,45.455707],[4.757023,45.371456]]]}";38008;38;ISERE;AUVERGNE-RHONE-ALPES;8;84
"{""type"":""Polygon"",""coordinates"":[[[5.227494,45.077216],[5.384095,45.035979],[5.494196,45.071672],[5.494293,45.140855],[5.544941,45.235277],[5.577221,45.242897],[5.639765,45.2546],[5.707867,45.312082],[5.618746,45.415128],[5.57345,45.441683],[5.534989,45.398134],[5.415236,45.36697],[5.43206,45.286095],[5.332601,45.277944],[5.306407,45.231709],[5.201713,45.2174],[5.186889,45.12013],[5.227494,45.077216]]]}";38009;38;ISERE;AUVERGNE-RHONE-ALPES;9;84
"{""type"":""Polygon"",""coordinates"":[[[5.137133,45.55106],[5.28448,45.507848],[5.57122,45.532594],[5.713964,45.497484],[5.623748,45.613268],[5.614911,45.625412],[5.59216,45.609559],[5.439275,45.618267],[5.316383,45.569885],[5.144222,45.6565],[5.153997,45.699724],[5.089164,45.677199],[5.078374,45.615397],[5.137133,45.55106]]]}";38010;38;ISERE;AUVERGNE-RHONE-ALPES;10;84
"{""type"":""Polygon"",""coordinates"":[[[5.310561,46.446775],[5.309146,46.410257],[5.423534,46.347732],[5.457672,46.276848],[5.51137,46.26436],[5.637458,46.336442],[5.698098,46.439952],[5.661219,46.6009],[5.705688,46.615624],[5.755905,46.723408],[5.84522,46.835428],[5.596107,46.938802],[5.403844,46.88952],[5.375268,46.826986],[5.390789,46.72636],[5.440601,46.637911],[5.359178,46.520147],[5.420044,46.480183],[5.310561,46.446775]]]}";39001;39;JURA;BOURGOGNE-FRANCHE-COMTE;1;27
"{""type"":""Polygon"",""coordinates"":[[[5.826262,46.261715],[5.909198,46.283945],[5.984117,46.362656],[6.064008,46.416227],[6.138109,46.55766],[6.048567,46.607723],[6.103265,46.65249],[6.071211,46.687569],[6.206575,46.766337],[6.105555,46.8453],[6.028808,46.860321],[5.963589,46.86584],[5.84522,46.835428],[5.755905,46.723408],[5.705688,46.615624],[5.661219,46.6009],[5.698098,46.439952],[5.637458,46.336442],[5.714553,46.30807],[5.725181,46.260693],[5.826262,46.261715]]]}";39002;39;JURA;BOURGOGNE-FRANCHE-COMTE;2;27
"{""type"":""Polygon"",""coordinates"":[[[5.403844,46.88952],[5.596107,46.938802],[5.84522,46.835428],[5.963589,46.86584],[6.028808,46.860321],[5.945111,46.988848],[5.840657,47.008513],[5.768989,47.090037],[5.811467,47.169054],[5.720454,47.220044],[5.698726,47.265006],[5.601314,47.260206],[5.518539,47.304187],[5.479136,47.218514],[5.400588,47.107562],[5.323975,47.073793],[5.255236,46.979888],[5.328718,46.889317],[5.403844,46.88952]]]}";39003;39;JURA;BOURGOGNE-FRANCHE-COMTE;3;27
